,0
404,0.13615110364584354
405,0.10279283403165673
406,0.07023435045230486
407,0.03866354052271831
408,0.008268291857821852
409,-0.02076350792745396
410,-0.04824397121817925
411,-0.07398521039942851
412,-0.09779933785627137
413,-0.11949846597377833
414,-0.13889470713702312
415,-0.1558001737310759
416,-0.17002697814100765
417,-0.18141093826683263
418,-0.18997976829672591
419,-0.19585418894074103
420,-0.19915553230328298
421,-0.20000513048875546
422,-0.1985243156015628
423,-0.19483441974610938
424,-0.1890567750267994
425,-0.18131271354803757
426,-0.17172356741422712
427,-0.16041066872977283
428,-0.14749534959907895
429,-0.13309894212655027
430,-0.11734278125865927
431,-0.1003482465140445
432,-0.08223675280078835
433,-0.0631297160017994
434,-0.04314855199998857
435,-0.022414676678267353
436,-0.0010495059195435585
437,0.02082554439327089
438,0.04308905837726468
439,0.0656196201495301
440,0.08829581382715551
441,0.11099622352722932
442,0.13359943336684393
443,0.15598402746308748
444,0.1780285899330487
445,0.19961170489381957
446,0.22061195646248877
447,0.24090792875614458
448,0.2603782058918792
449,0.27891245413713356
450,0.2964953970026116
451,0.313160115827042
452,0.32894007442390794
453,0.34386873660669376
454,0.35797956618888316
455,0.37130602698396187
456,0.3838815828054133
457,0.3957396974667215
458,0.4069138347813718
459,0.41743745856284786
460,0.4273440326246341
461,0.43666702078021385
462,0.44543988684307334
463,0.45369609462669597
464,0.46146910794456597
465,0.46879239061016764
466,0.47569940643698544
467,0.48222361923850354
468,0.48839849282820574
469,0.49425749101957756
470,0.4998340776261027
471,0.5051617164612655
472,0.5102738713385502
473,0.5152040060714411
474,0.5199855844734222
475,0.5246520703579787
476,0.5292369275385944
477,0.5337736198287536
478,0.5382956110419406
479,0.5428363649916398
480,0.547429345491335
481,0.5521053088685076
482,0.5568703826029171
483,0.5617175474747913
484,0.5666396609277141
485,0.5716295804052698
486,0.5766801633510421
487,0.5817842672086146
488,0.5869347494215724
489,0.5921244674334991
490,0.5973462786879785
491,0.6025930406285946
492,0.6078576106989317
493,0.613132846342573
494,0.6184116050031037
495,0.6236867441241072
496,0.6289511211491676
497,0.634197593521869
498,0.6394190186857951
499,0.6446082540845297
500,0.6497581571616577
501,0.6548615853607627
502,0.6599113961254286
503,0.6649004468992394
504,0.6698215951257793
505,0.6746676982486317
506,0.6794316137113815
507,0.6841061989576124
508,0.6886843114309082
509,0.6931588085748531
510,0.6975225478330311
511,0.7017683866490262
512,0.7058891824664218
513,0.7098782651969114
514,0.7137335269510212
515,0.7174554143177186
516,0.7210444019649219
517,0.7245009645605498
518,0.7278255767725201
519,0.7310187132687522
520,0.7340808487171637
521,0.7370124577856733
522,0.7398140151421992
523,0.7424859954546599
524,0.7450288733909735
525,0.747443123619059
526,0.7497292208068344
527,0.751887639622218
528,0.7539188547331285
529,0.7558233408074841
530,0.7576015725132029
531,0.7592540245182039
532,0.7607811714904051
533,0.7621834880977251
534,0.763461449008082
535,0.7646155288893945
536,0.7656462024095808
537,0.7665539442552668
538,0.7673392317453
539,0.7680025475220161
540,0.7685443748699483
541,0.76896519707363
542,0.7692654974175945
543,0.7694457591863753
544,0.7695064656645056
545,0.7694483541844788
546,0.7692747687418497
547,0.7689905838599858
548,0.7686006935644043
549,0.7681099918806233
550,0.7675233728341602
551,0.7668457304505326
552,0.7660819587552583
553,0.7652369517738549
554,0.7643156035318398
555,0.7633228080547311
556,0.7622634593680462
557,0.7611424514973028
558,0.7599646784680183
559,0.7587350343057105
560,0.7574584130358972
561,0.756139708684096
562,0.7547838152758244
563,0.7533956268366
564,0.7519800373919406
565,0.7505419409673637
566,0.7490862315883873
567,0.7476178032805285
568,0.7461415500693056
569,0.7446623659802355
570,0.7431851450388363
571,0.7417147812706255
572,0.7402561687011209
573,0.73881420135584
574,0.7373937732603006
575,0.7359997784400201
576,0.7346371109205163
577,0.7333106120070484
578,0.732024547569375
579,0.7307828292652683
580,0.729589363569262
581,0.7284480569558893
582,0.727362815899684
583,0.7263375468751792
584,0.7253761563569086
585,0.7244825508194056
586,0.7236606367372038
587,0.7229143205848365
588,0.7222475088368374
589,0.7216641079677397
590,0.7211680244520771
591,0.720763164764383
592,0.7204534353791907
593,0.720242742771034
594,0.7201349934144461
595,0.7201340937839606
596,0.720243950354111
597,0.7204684695994308
598,0.7208115579944533
599,0.721277122013712
600,0.7218690681317406
601,0.7225913028230724
602,0.7234477325622408
603,0.7244422638237795
604,0.7255788030822219
605,0.7268612568121015
606,0.7282935314879514
607,0.7298795335843056
608,0.7316231695756972
609,0.7335272411523985
610,0.7355817068876429
611,0.7377682394727032
612,0.7400683735008193
613,0.7424636435652321
614,0.7449355842591813
615,0.7474657301759075
616,0.7500356159086505
617,0.7526267760506509
618,0.7552207451951485
619,0.7577990579353839
620,0.7603432488645974
621,0.7628348525760291
622,0.7652554036629191
623,0.7675864367185076
624,0.769809486336035
625,0.7719060871087412
626,0.7738577736298669
627,0.7756460804926522
628,0.7772525422903371
629,0.778658693616162
630,0.7798460690633671
631,0.7807962032251925
632,0.7814906306948786
633,0.7819108860656655
634,0.7820385039307935
635,0.7818550188835028
636,0.7813419655170337
637,0.7804808784246263
638,0.779253292199521
639,0.7776407414349579
640,0.7756247607241771
641,0.7731889963177283
642,0.7703432737973752
643,0.7671151169703085
644,0.7635323831532533
645,0.7596229781854551
646,0.755415084923019
647,0.7509369843741215
648,0.7462169576619553
649,0.7412832859097132
650,0.7361642502405881
651,0.7308881317777719
652,0.7254832116444578
653,0.7199777709638384
654,0.7144000908591066
655,0.7087784524534549
656,0.7031411368700767
657,0.6975164252321635
658,0.6919325986629086
659,0.6864179382855046
660,0.6810007252231444
661,0.6757092405990204
662,0.6705717655363261
663,0.6656165811582531
664,0.6608719685879945
665,0.6563662089487431
666,0.6521275833636915
667,0.6481843729560326
668,0.6445648588489593
669,0.6412973221656636
670,0.6384100440293385
671,0.635931305563177
672,0.6338893878903715
673,0.6323100892507678
674,0.6311863341063804
675,0.630487764140431
676,0.6301835281952922
677,0.6302427751133367
678,0.630634653736937
679,0.6313283129084656
680,0.632292901470295
681,0.6334975682647978
682,0.6349114621343466
683,0.6365037319213138
684,0.6382435264680723
685,0.6400999946169942
686,0.6420422852104524
687,0.6440395470908189
688,0.646060929100467
689,0.6480755800817688
690,0.6500526488770969
691,0.6519612843288238
692,0.6537706352793223
693,0.6554498505709645
694,0.6569680790461234
695,0.6582944695471714
696,0.6593981709164809
697,0.6602483319964245
698,0.6608141016293749
699,0.6610646286577045
700,0.660969061923786
701,0.6604965502699917
702,0.6596162425386943
703,0.6582972875722664
704,0.6565088342130803
705,0.6542222920592851
706,0.6514410871236829
707,0.6481923970379012
708,0.644503960891935
709,0.6404035177757793
710,0.6359188067794295
711,0.6310775669928803
712,0.6259075375061276
713,0.6204364574091652
714,0.6146920657919888
715,0.6087021017445934
716,0.602494304356974
717,0.5960964127191258
718,0.589536165921044
719,0.582841303052724
720,0.5760395632041597
721,0.5691586854653469
722,0.5622264089262805
723,0.5552704726769556
724,0.5483186158073674
725,0.5413985774075115
726,0.5345380965673817
727,0.5277649123769736
728,0.5211067639262825
729,0.5145913903053033
730,0.5082465306040311
731,0.5020999239124615
732,0.49617930932058846
733,0.49051242591840766
734,0.4851270127959141
735,0.48005080904310277
736,0.4753115537499689
737,0.47093554228235757
738,0.46692716454825395
739,0.4632737912311884
740,0.4599623460934682
741,0.4569797528974004
742,0.45431293540529233
743,0.45194881737945114
744,0.44987432258218424
745,0.44807637477579837
746,0.446541897722601
747,0.44525781518489926
748,0.4442110509250004
749,0.44338852870521167
750,0.4427771722878402
751,0.4423639054351931
752,0.44213563415111573
753,0.44207890732141053
754,0.44217994309575015
755,0.4424249471514718
756,0.44280012516591255
757,0.44329168281640974
758,0.4438858257803004
759,0.4445687597349218
760,0.4453266903576111
761,0.4461458233257054
762,0.4470123643165418
763,0.4479125190074577
764,0.44883249307579015
765,0.4497584921988763
766,0.4506767220540534
767,0.4515733883186585
768,0.4524346966700289
769,0.453247313738577
770,0.45400541300585157
771,0.4547092753219092
772,0.45535935885309115
773,0.4559561217657385
774,0.4565000222261926
775,0.45699151840079444
776,0.45743106845588544
777,0.45781913055780654
778,0.4581561628728991
779,0.4584426235675043
780,0.4586789708079632
781,0.4588656627606171
782,0.45900315759180715
783,0.45909191346787454
784,0.4591323885551605
785,0.45912504102000606
786,0.4590703290287526
787,0.45896871074774126
788,0.45882064434331316
789,0.4586265879818095
790,0.4583869998295715
791,0.4581023380529403
792,0.45777306081825714
793,0.45739962629186326
794,0.4569824926400997
795,0.45652211802930776
796,0.4560189606258285
797,0.4554734785960033
798,0.4548861301061732
799,0.45425737332267935
800,0.45358766641186316
801,0.45287767708734844
802,0.4521317430626674
803,0.451357328301385
804,0.450561996686997
805,0.4497533121029992
806,0.4489388384328874
807,0.44812613956015734
808,0.4473227793683048
809,0.44653632174082564
810,0.4457743305612156
811,0.44504436971297057
812,0.4443540030795862
813,0.4437107945445584
814,0.44312230799138286
815,0.4425961073035554
816,0.4421397563645718
817,0.44176081905792797
818,0.44146685926711954
819,0.44126544087564235
820,0.4411641277669922
821,0.4411704838246649
822,0.4412920729321562
823,0.4415364589729619
824,0.44191120583057786
825,0.4424238773884997
826,0.4430820375302234
827,0.4438932501392447
828,0.4448650790990593
829,0.4460050882931631
830,0.4473208416050518
831,0.4488199029182211
832,0.4505098361161671
833,0.45239782635610415
834,0.4544839103001408
835,0.4567617493698208
836,0.45922478154695384
837,0.46186644481334976
838,0.464680177150818
839,0.4676594165411688
840,0.4707976009662118
841,0.4740881684077566
842,0.477524556847613
843,0.4811002042675908
844,0.4848085486494993
845,0.488643027975149
846,0.4925970802263494
847,0.4966641433849101
848,0.5008376554326409
849,0.5051110543513517
850,0.5094777781228516
851,0.5139312647289512
852,0.51846495215146
853,0.5230722783721878
854,0.5277466813729441
855,0.5324815991355388
856,0.5372704696417817
857,0.5421067308734819
858,0.5469838208124503
859,0.5518951778230611
860,0.5568343520919962
861,0.5617951603970065
862,0.5667714583957734
863,0.5717571017459777
864,0.5767459461053018
865,0.5817318890715804
866,0.5867096833604437
867,0.5916748800602899
868,0.5966230608338886
869,0.6015498073440093
870,0.606450701253423
871,0.611321324224899
872,0.6161572579212072
873,0.6209540840051176
874,0.6257073841394002
875,0.6304127399868242
876,0.6350657332101606
877,0.6396619454721788
878,0.6441969584356487
879,0.6486663537633403
880,0.6530657131180233
881,0.6573906181624678
882,0.6616366505594433
883,0.6657993919717204
884,0.6698744240620689
885,0.6738573284932583
886,0.6777436869280586
887,0.68152908102924
888,0.6852090924595718
889,0.6887793028818248
890,0.6922352939587684
891,0.6955726473531725
892,0.698786944727807
893,0.701873767745442
894,0.704828698068847
895,0.7076473173607924
896,0.710325207284048
897,0.7128581996603148
898,0.7152476497269512
899,0.7175003111754628
900,0.7196231628598818
901,0.7216231836342408
902,0.7235073523525721
903,0.7252826478689076
904,0.7269560490372798
905,0.7285345347117208
906,0.730025083746263
907,0.7314346749949385
908,0.7327702873117797
909,0.7340388995508189
910,0.7352474905660882
911,0.7364030392116201
912,0.7375125243414465
913,0.7385829248096
914,0.7396212194701126
915,0.7406343871770168
916,0.7416294067843446
917,0.7426132571461285
918,0.7435929171164006
919,0.7445753655491933
920,0.745567581298539
921,0.7465765432184693
922,0.7476092301630171
923,0.7486726209862147
924,0.7497736945420936
925,0.7509194296846871
926,0.7521168052680267
927,0.753372800146145
928,0.7546943931730741
929,0.7560882711289884
930,0.757554118086491
931,0.7590844533144105
932,0.7606714715831573
933,0.7623073676631398
934,0.7639843363247681
935,0.7656945723384512
936,0.7674302704745986
937,0.76918362550362
938,0.7709468321959241
939,0.7727120853219209
940,0.7744715796520194
941,0.7762175099566291
942,0.7779420710061598
943,0.7796374575710201
944,0.7812958644216201
945,0.7829094863283688
946,0.7844705180616757
947,0.7859711543919499
948,0.787403590089601
949,0.7887600199250389
950,0.790032638668672
951,0.7912136410909105
952,0.7922952219621634
953,0.7932695760528403
954,0.7941288981333501
955,0.7948653829741027
956,0.7954712253455074
957,0.7959386200179732
958,0.79625976176191
959,0.796426845347727
960,0.7964320655458337
961,0.7962679331890159
962,0.7959352122834555
963,0.7954435066100953
964,0.794802853505951
965,0.7940232903080379
966,0.7931148543533715
967,0.792087580391065
968,0.7909514854255575
969,0.7897165790182398
970,0.7883928707050383
971,0.7869903700218799
972,0.7855190865046906
973,0.7839890296893978
974,0.7824102091119274
975,0.7807926343082059
976,0.7791463148141604
977,0.7774812601657168
978,0.7758074798988024
979,0.7741349835493434
980,0.7724737806532659
981,0.7708338807464974
982,0.7692252933649635
983,0.7676580280445915
984,0.7661420943213075
985,0.7646875017310384
986,0.7633042598097108
987,0.7620023780932508
988,0.7607918661175852
989,0.7596827334186406
990,0.7586849895323436
991,0.7578086439946209
992,0.7570637063413985
993,0.7564597269411888
994,0.7559931550784853
995,0.755645749919968
996,0.7553984923519086
997,0.7552323632605784
998,0.755128343532249
999,0.755067414053192
1000,0.755030555709679
1001,0.7549987493879814
1002,0.7549529759743708
1003,0.7548742163551189
1004,0.7547434514164969
1005,0.7545416620447767
1006,0.7542498291262296
1007,0.7538489335471272
1008,0.7533199561937411
1009,0.752643877952343
1010,0.7518016797092042
1011,0.7507743423505961
1012,0.7495428467627907
1013,0.7480881738320591
1014,0.7463913044446733
1015,0.7444332194869042
1016,0.7421948998450242
1017,0.7396573264053043
1018,0.7368014800540158
1019,0.733608341677431
1020,0.7300588921618204
1021,0.7261341123934568
1022,0.7218149832586105
1023,0.7170824856435544
1024,0.7119176004345593
1025,0.7063021399713522
1026,0.7002439307369155
1027,0.69378133800746
1028,0.6869544707434808
1029,0.6798034379054686
1030,0.6723683484539142
1031,0.6646893113493129
1032,0.6568064355521537
1033,0.648759830022932
1034,0.6405896037221369
1035,0.6323358656102639
1036,0.6240387246478034
1037,0.6157382897952461
1038,0.6074746700130877
1039,0.599287974261817
1040,0.5912183115019294
1041,0.583305790693914
1042,0.5755905207982661
1043,0.5681126107754765
1044,0.560912169586036
1045,0.5540293061904393
1046,0.5475041295491764
1047,0.5413767486227419
1048,0.5356872723716267
1049,0.5304758097563221
1050,0.5257824697373222
1051,0.5216473612751177
1052,0.518110593330202
1053,0.5152122748630664
1054,0.512992514834204
1055,0.5114914222041066
1056,0.5107491059332661
1057,0.5108045084112078
1058,0.5116563914043987
1059,0.513254128803749
1060,0.5155440618713477
1061,0.5184725318692835
1062,0.5219858800596437
1063,0.5260304477045181
1064,0.5305525760659933
1065,0.5354986064061594
1066,0.540814879987103
1067,0.5464477380709132
1068,0.5523435219196796
1069,0.5584485727954883
1070,0.56470923196043
1071,0.5710718406765906
1072,0.5774827402060608
1073,0.5838882718109266
1074,0.590234777340766
1075,0.596468614223927
1076,0.6025361567101996
1077,0.608383779885861
1078,0.6139578588371841
1079,0.619204768650445
1080,0.6240708844119198
1081,0.6285025812078814
1082,0.6324462341246064
1083,0.6358482182483686
1084,0.6386549086654439
1085,0.6408126804621066
1086,0.642267908724632
1087,0.6429669685392954
1088,0.6428562349923714
1089,0.6418832697099248
1090,0.6400408189858904
1091,0.6373797863375466
1092,0.6339549082533178
1093,0.6298209212216266
1094,0.6250325617308952
1095,0.6196445662695484
1096,0.6137116713260076
1097,0.607288613388698
1098,0.6004301289460418
1099,0.5931909544864603
1100,0.5856258264983799
1101,0.5777894814702206
1102,0.5697366558904086
1103,0.5615220862473639
1104,0.5532005090295128
1105,0.544826660725277
1106,0.5364552778230779
1107,0.5281410968113418
1108,0.5199388541784887
1109,0.5119032864129451
1110,0.5040891300031307
1111,0.496551121437472
1112,0.48934399720439037
1113,0.48252249379230766
1114,0.4761413476896498
1115,0.4702552953848372
1116,0.46491907336629557
1117,0.4601874181224467
1118,0.45611506614171293
1119,0.4527567539125192
1120,0.45016721792328707
1121,0.4484001744802038
1122,0.44746618267418903
1123,0.44731762706459216
1124,0.4479027843676537
1125,0.44916993129961497
1126,0.4510673445767164
1127,0.4535433009151995
1128,0.4565460770313044
1129,0.4600239496412723
1130,0.463925195461345
1131,0.4681980912077617
1132,0.47279091359676517
1133,0.4776519393445944
1134,0.48272944516749217
1135,0.48797170778169746
1136,0.4933270039034522
1137,0.4987436102489982
1138,0.5041698035345744
1139,0.5095538604764237
1140,0.514844057790785
1141,0.5199886721939012
1142,0.5249359804020112
1143,0.5296342591313569
1144,0.5340317850981801
1145,0.5380768350187198
1146,0.5417176856092187
1147,0.5449026135859163
1148,0.5475798956650542
1149,0.5496978085628735
1150,0.5512046289956144
1151,0.5520486336795185
1152,0.5521780993308262
1153,0.5515421691435797
1154,0.5501309204409531
1155,0.5479922268890229
1156,0.545178327383138
1157,0.5417414608186492
1158,0.5377338660909046
1159,0.5332077820952554
1160,0.5282154477270495
1161,0.5228091018816384
1162,0.5170409834543707
1163,0.5109633313405947
1164,0.5046283844356626
1165,0.4980883816349213
1166,0.491395561833723
1167,0.484602163927416
1168,0.47776042681134856
1169,0.47092258938087295
1170,0.46414089053133606
1171,0.45746756915809017
1172,0.4509548641564821
1173,0.4446550144218643
1174,0.4386202588495848
1175,0.43290283633499205
1176,0.42755498577343803
1177,0.4226289460602701
1178,0.41817695609084005
1179,0.41425125476049546
1180,0.4109040809645876
1181,0.40818767355291563
1182,0.4061542325046552
1183,0.4048558480935189
1184,0.404344591377112
1185,0.40467184366885145
1186,0.4058523838859388
1187,0.40784684844085595
1188,0.41061150654453415
1189,0.4141026274079066
1190,0.41827648024190367
1191,0.42308933425745904
1192,0.42849745866550276
1193,0.43445712267696784
1194,0.44092459550278745
1195,0.44785614635389115
1196,0.4552080444412135
1197,0.46293655897568364
1198,0.4709979591682349
1199,0.4793485142298011
1200,0.48794449337131074
1201,0.4967421658036993
1202,0.5056978007378952
1203,0.5147676673848339
1204,0.523908034955444
1205,0.5330751726606592
1206,0.542225349711413
1207,0.5513148353186341
1208,0.5602998986932579
1209,0.5691368090462129
1210,0.5777818355884345
1211,0.5861912475308513
1212,0.5943213140843969
1213,0.6021283044600051
1214,0.6095684878686044
1215,0.6165981335211299
1216,0.6231735106285108
1217,0.6292513072194621
1218,0.6348133403895908
1219,0.6398803772881843
1220,0.6444765356067865
1221,0.6486259330369375
1222,0.6523526872701808
1223,0.6556809159980568
1224,0.6586347369121083
1225,0.6612382677038774
1226,0.6635156260649052
1227,0.6654909296867344
1228,0.667188296260906
1229,0.6686318434789628
1230,0.6698456890324458
1231,0.6708539506128975
1232,0.6716807459118599
1233,0.6723501926208744
1234,0.6728864084314831
1235,0.6733135110352279
1236,0.6736556181236506
1237,0.6739368473882933
1238,0.6741813165206977
1239,0.6744131432124059
1240,0.6746564451549594
1241,0.6749353400399004
1242,0.6752739455587707
1243,0.6756963794031122
1244,0.676226759264467
1245,0.6768892028343765
1246,0.677707827804383
1247,0.6787067518660281
1248,0.6799100927108541
1249,0.6813417585238455
1250,0.6830113402386616
1251,0.6849051696813954
1252,0.6870074477248722
1253,0.6893023752419192
1254,0.6917741531053615
1255,0.6944069821880259
1256,0.6971850633627392
1257,0.7000925975023264
