,0,1,2,3,4,5,date
223,0.2008822436718362,0.16714976544398674,0.23598501514791326,0.1775476129107833,0.13065960097066953,0.16012540275948584,2021-04-11
224,0.22260065501394016,0.18972763541766396,0.2668263408356671,0.19759723025560422,0.14728194504309444,0.16599150049195038,2021-04-18
225,0.2437863006278746,0.2112835205768014,0.29792129312755117,0.22188149455807177,0.16408630664314594,0.1758080088062437,2021-04-25
226,0.26389255789486893,0.23148696224829152,0.3287988593000709,0.24926280647997084,0.1807778496829534,0.18879169892960512,2021-05-02
227,0.28237221236348214,0.25000810769958204,0.35898825712268684,0.2776124735603722,0.19689065248685733,0.20411054439955112,2021-05-09
228,0.29868436785333297,0.2665169991548188,0.38801012290577314,0.3047407559952503,0.2119369090735359,0.2209320717672622,2021-05-16
229,0.3125255425725223,0.280679731746984,0.41506263736332116,0.3284583657819765,0.22542881346166824,0.2382536518749327,2021-05-23
230,0.32389599801174684,0.2921573507785369,0.43893143788387123,0.34715242920350886,0.23690046996275757,0.25464684818711836,2021-05-30
231,0.3328158326496573,0.3006105717555817,0.45837521931123454,0.36091556223730586,0.24599497778565754,0.26861770020297604,2021-06-06
232,0.3393051468236284,0.3057001180470935,0.4721526875953622,0.37015430775330177,0.2523892634301512,0.27867224742166297,2021-06-13
233,0.34346719066006104,0.30743845755650484,0.4795193804741387,0.3752752086214315,0.2557602638436623,0.2835215947654521,2021-06-20
234,0.3457101388987505,0.307127966044374,0.48155280351762286,0.3767023501358394,0.25584213198229105,0.28340659392265,2021-06-27
235,0.34651204570800564,0.3063666268409041,0.47974800179674987,0.37499695952260326,0.25310931538020975,0.27925932389938657,2021-07-04
236,0.3463509652561349,0.3067524232762986,0.4756000203824549,0.3707847907712033,0.24855216480233847,0.27201524581762027,2021-07-11
237,0.3457029760404313,0.3097868733814726,0.4705426896883736,0.3646919738661516,0.2431715259438133,0.2626103898751776,2021-07-18
238,0.3450199380511505,0.31578898782077935,0.4652594481868677,0.3573437469116606,0.23796296680848286,0.2519989608458745,2021-07-25
239,0.3447374709701089,0.32428481820726807,0.4599305407984582,0.3493408727729852,0.23363608081152465,0.2411567132684887,2021-08-01
240,0.3452908947625125,0.3347857820108069,0.4547269259534328,0.34125721190889013,0.23047399917287717,0.2310606519414783,2021-08-08
241,0.3471118403218405,0.3468026212994675,0.4498217868104413,0.3336652461034316,0.22872506364354073,0.222687680475342,2021-08-15
242,0.3502801692288418,0.3597816755913711,0.44560044422157463,0.3271377266666479,0.2286376061786128,0.21668707691164704,2021-08-22
243,0.35423831245355575,0.373052582477382,0.44283262738436624,0.3223792136250513,0.23040045459478636,0.21265247710853238,2021-08-29
244,0.3583614704709246,0.3859326708700294,0.4423286094598013,0.32043808405010926,0.2340022935632367,0.20996531039044497,2021-09-05
245,0.3620248437558905,0.39773926968184253,0.44489866360886515,0.32241806998984734,0.2393897733843836,0.2080070060818318,2021-09-12
246,0.3645498855368222,0.4078406364906719,0.45101365522521863,0.3294229034922913,0.24650954435864658,0.20615338582645715,2021-09-19
247,0.36496605311138985,0.4158817121275161,0.459300528511691,0.34224072118865273,0.25523476096178577,0.2037243876931361,2021-09-26
248,0.3622041162118511,0.42160094967396744,0.4677630268864282,0.35951311394761837,0.26483613474913337,0.20000787302022743,2021-10-03
249,0.35519476721779997,0.42473687550779826,0.4744044052942772,0.37898780003801474,0.2742892916165322,0.19429132183009495,2021-10-10
250,0.34291361702145073,0.42500995682746173,0.4772545221518667,0.398409552968986,0.28256783539531716,0.18587287732777064,2021-10-17
251,0.32527111706441275,0.42176481461273774,0.47489690523675143,0.41552795197296644,0.28864230050220524,0.17462847310260027,2021-10-24
252,0.30306101222511816,0.41399094778711154,0.4664382223560793,0.4281994358411359,0.29140486019033823,0.1612956778872024,2021-10-31
253,0.27711164607430167,0.40066394510759096,0.45100563276430283,0.4343853018370496,0.28966475355966104,0.14668234994838653,2021-11-07
254,0.24825168725207827,0.3807609297198582,0.4277283278617637,0.4320512526854484,0.2822272347751371,0.13159634755296262,2021-11-14
255,0.217468776004634,0.3540094006733019,0.3967292976431068,0.4191697307465567,0.2679014019179658,0.11690552927679615,2021-11-21
256,0.18616522278580272,0.3220941784503634,0.36072381055856173,0.3953776260005223,0.24644566215960334,0.10372842126770881,2021-11-28
257,0.15581010047426114,0.2870152147453651,0.322844495149269,0.3641484234453303,0.2198066047941965,0.09324900060092545,2021-12-05
258,0.1278724819486859,0.2507724612526293,0.2862239799563694,0.32949433717554566,0.19023808046941593,0.08665124454249207,2021-12-12
259,0.10374358331519229,0.2153374096331081,0.25382681343880054,0.29542758128572866,0.15999393983292948,0.08502698233769385,2021-12-19
260,0.08417643120920898,0.18244826556588478,0.2272397970058186,0.265502029669866,0.1311889798370609,0.08820833422802044,2021-12-26
261,0.06961145740538716,0.15372896772568845,0.2073748907116249,0.24054976023332958,0.10518255197825882,0.09511521102877168,2022-01-02
262,0.0604869516326621,0.13080267177646654,0.19513943028284642,0.22040206505353188,0.08307868545219893,0.10464715310216843,2022-01-09
263,0.05722445080803373,0.11526523254334087,0.1914053717470539,0.20488868930970544,0.06598120932944618,0.11570245378646787,2022-01-16
264,0.05955947683908308,0.10759455609890578,0.19559589914800452,0.1938127643509019,0.05492317998367774,0.127043590499743,2022-01-23
265,0.06631575284172819,0.10678265635931727,0.20520859938347646,0.1864897106716456,0.04991431257342638,0.13717700816577294,2022-01-30
266,0.076253943336622,0.11171878523560808,0.2176078880286027,0.18180772869569556,0.0501943854687944,0.1445807876864073,2022-02-06
267,0.08813471355666813,0.12129219469950941,0.23015818229047463,0.17864056971765652,0.0549843748182991,0.14773300996349625,2022-02-13
268,0.1009630275923975,0.13441295600403352,0.24078365400164575,0.17586696709689204,0.06350601551925306,0.14555640570190476,2022-02-20
269,0.11467947877448331,0.15007087523400847,0.24955225413458743,0.17309270115837816,0.0750317049840481,0.13938938159630254,2022-02-27
270,0.12944861458583878,0.16727484396870462,0.2570450730756233,0.17140788155035175,0.08891547338767791,0.13138678442560625,2022-03-06
271,0.14543498250937703,0.1850337537873924,0.26384320121107746,0.1720837006493543,0.10451874906218911,0.12370410090563716,2022-03-13
272,0.16280021082068613,0.20240393196973794,0.2705327600960876,0.17639135083192764,0.12120296227602917,0.11845580744616968,2022-03-20
273,0.18166815736352748,0.21905545695740636,0.27776496752511987,0.1853698325137541,0.13841616797188416,0.11695613663059651,2022-03-27
274,0.20213635817898862,0.2350861236940205,0.2862364061530275,0.19885117915276618,0.15592408870906532,0.1197912761783137,2022-04-03
275,0.22430181384827474,0.2506024280860435,0.29664458148417383,0.21627647622658286,0.17356524678337992,0.12752088377676418,2022-04-10
276,0.24825578343497257,0.26570851862308337,0.30967979013427915,0.23708660863667907,0.19117816449063574,0.14070191818289063,2022-04-17
277,0.2734642056230585,0.2802528818432521,0.32524719397216406,0.26068145290933603,0.20852682005113832,0.1590720862344694,2022-04-24
278,0.2982142004697315,0.293602044827703,0.3417718632298572,0.28583296672934033,0.22470230736596486,0.18040174311781498,2022-05-01
279,0.3206622950874496,0.3050691417917998,0.3575148992972401,0.31082230855623605,0.23843877969377608,0.20217199457704466,2022-05-08
280,0.33896501658867045,0.3139673069509061,0.3707374035641937,0.3339175752884691,0.2484671129636377,0.22186394635627518,2022-05-15
281,0.3516126517455345,0.31974771058071666,0.379951303613591,0.35339444952745297,0.253561201187509,0.2372281951472343,2022-05-22
282,0.3589909832838645,0.3226454606984401,0.385093025226636,0.3682519442178229,0.2537668619806248,0.24793453531172027,2022-05-29
283,0.3621540822837079,0.32317205549878625,0.3866012245135979,0.37879979750320447,0.25058193029049347,0.25448537554253636,2022-06-05
284,0.36215677268524504,0.3218393045437728,0.38491512337223815,0.38548599112987203,0.24558347600956143,0.25738649593151497,2022-06-12
285,0.36004443429644634,0.3191728212311323,0.3805018841371963,0.38875850684410107,0.2403475760434182,0.25715335736127143,2022-06-19
286,0.3566524481926855,0.31600515960075604,0.3744499497650106,0.38915491225252546,0.23607230383540148,0.25458765444373266,2022-06-26
287,0.35261012922035073,0.31347006646579517,0.36845740953395145,0.3876211023998728,0.23300979534629387,0.2508178438188059,2022-07-03
288,0.3485381346824514,0.3127139427725544,0.3642479660384662,0.38521924548922537,0.23126662406396206,0.246990213161001,2022-07-10
289,0.3450568785755255,0.3148825258247462,0.36354437538552153,0.3830115181370638,0.230949363476273,0.2442508696026741,2022-07-17
290,0.3426293646204456,0.3206922007485253,0.3674570513372585,0.38200067423401385,0.23207639938517782,0.24339402105178926,2022-07-24
291,0.3412904942959249,0.32969166124004523,0.3754310454062393,0.3824206212799433,0.234142426043279,0.2441274630093176,2022-07-31
292,0.3410030782743266,0.3412329661534359,0.3866309683700478,0.3839694660965982,0.23644957989098186,0.24594999086611025,2022-08-07
293,0.3417299272280138,0.35466817434282705,0.4002214310062673,0.3863344158051766,0.23829969973525217,0.24836040001301865,2022-08-14
294,0.34341051322805827,0.36930238687551065,0.4153619917004575,0.38920343276514285,0.2390225258408447,0.2509218138780229,2022-08-21
295,0.3457836129395734,0.38403690118141065,0.43116876185282377,0.3923149074489544,0.23840077384415817,0.25380726750634863,2022-08-28
296,0.34848569016360753,0.3975671589237901,0.4467357039484765,0.39548848539842807,0.23658495116664446,0.25752637875995477,2022-09-04
297,0.35115239322450664,0.40858696100858133,0.46115660393632624,0.3985511760831128,0.23373619786497465,0.2625922953088537,2022-09-11
298,0.3534230573106336,0.41580877538335226,0.47353820998253693,0.4013299889725578,0.2300157354768063,0.2695107204271032,2022-09-18
299,0.3551021190980995,0.41878099894008497,0.4835677314102977,0.40390919945423254,0.22559163981203323,0.27842141041774593,2022-09-25
300,0.3562220109673847,0.4182063985954276,0.4917339611757502,0.4064884099359073,0.22064392808576178,0.2889390065189073,2022-10-02
301,0.356831843240332,0.4148721837147823,0.49858432827322163,0.40906762041758193,0.21535381578266788,0.30063756478951636,2022-10-09
302,0.3569807262387843,0.40956556366355135,0.5046662616970399,0.4116468308992567,0.20990251838742785,0.3130911412885007,2022-10-16
